code,name,price,change,change_percent,high,low,volume,amount,total_mv,float_mv,pe,pb,turnover_rate,market
600382,广东明珠,8.7,-0.25,-2.79,9.48,8.67,20576400,184520000.0,60.41,2.23,1096.94,9.85,2.96,沪市A股
600593,大连圣亚,36.21,-1.04,-2.79,37.71,36.0,4323200,158850000.0,47.23,19.54,-67.3,40.98,3.36,沪市A股
003028,振邦智能,26.39,-0.76,-2.8,27.5,26.37,1851700,49840000.0,38.19,2.19,52.02,29.87,2.63,深市A股
002942,新农股份,19.12,-0.55,-2.8,19.8,19.0,1417300,27430000.0,29.8,2.42,51.62,21.64,1.03,深市A股
688625,呈和科技,53.18,-1.53,-2.8,55.18,52.7,230319000,123790000.0,100.15,6.61,35.56,65.65,1.22,沪市A股
300348,长亮科技,12.83,-0.37,-2.8,13.34,12.8,16149500,209950000.0,104.27,4.93,561.03,15.84,2.27,深市A股
600058,五矿发展,11.09,-0.32,-2.8,11.34,10.81,12048500,134010000.0,118.87,2.44,622.26,12.55,1.12,沪市A股
301122,采纳股份,28.8,-0.83,-2.8,30.17,28.54,1690700,49370000.0,35.21,1.97,66.31,35.56,2.24,深市A股
603283,赛腾股份,42.02,-1.21,-2.8,43.14,41.65,6128300,259300000.0,113.95,3.61,20.56,47.55,2.26,沪市A股
688613,奥精医疗,20.8,-0.6,-2.8,21.88,20.8,251820600,53590000.0,28.5,1.99,216.7,25.68,1.84,沪市A股
300259,新天科技,4.51,-0.13,-2.8,4.68,4.5,19932400,91340000.0,52.76,1.73,21.05,5.57,1.7,深市A股
002753,永东股份,7.61,-0.22,-2.81,8.02,7.59,7252700,56150000.0,32.62,1.23,29.29,8.61,2.99,深市A股
300953,震裕科技,174.52,-5.04,-2.81,181.86,174.26,4104500,728340000.0,302.75,7.08,119.22,215.47,3.3,深市A股
300872,天阳科技,15.92,-0.46,-2.81,16.47,15.9,6763200,109220000.0,77.71,2.13,100.26,19.66,1.6,深市A股
605358,立昂微,32.57,-0.94,-2.81,33.65,32.52,8881300,293580000.0,218.67,3.12,-82.28,36.86,1.32,沪市A股
001201,东瑞股份,13.16,-0.38,-2.81,13.68,13.14,4462500,59730000.0,33.92,1.0,-51.67,14.89,2.2,深市A股
603073,彩蝶实业,19.73,-0.57,-2.81,20.41,19.73,1891900,38100000.0,22.89,1.66,22.86,22.33,3.72,沪市A股
688681,科汇股份,18.3,-0.53,-2.81,19.08,18.26,184502400,34340000.0,19.15,3.12,40.76,22.6,1.76,沪市A股
002484,江海股份,28.92,-0.84,-2.82,30.04,28.81,21325100,625690000.0,245.97,4.01,37.57,32.74,2.6,深市A股
002135,东南网架,6.54,-0.19,-2.82,6.88,6.54,17904100,119060000.0,72.96,1.16,38.31,7.4,1.72,深市A股
688259,创耀科技,34.5,-1.0,-2.82,35.85,34.5,142566600,50050000.0,38.54,2.43,48.62,42.6,1.28,沪市A股
002378,章源钨业,31.31,-0.91,-2.82,32.7,31.14,47183500,1497050000.0,376.16,16.14,129.59,35.44,3.95,深市A股
300086,康芝药业,8.23,-0.24,-2.83,8.56,8.22,14407500,120940000.0,37.46,3.57,-17.32,10.16,3.27,深市A股
001326,联域股份,50.74,-1.48,-2.83,53.76,50.74,1001400,52030000.0,37.14,3.06,36.66,57.44,4.15,深市A股
688179,阿拉丁,16.81,-0.49,-2.83,17.2,16.68,494281200,83460000.0,56.05,5.74,54.19,20.76,1.48,沪市A股
300866,安克创新,108.19,-3.15,-2.83,111.7,108.06,6156900,673540000.0,580.07,5.87,27.43,133.61,2.0,深市A股
000960,锡业股份,31.56,-0.92,-2.83,32.86,31.41,44981000,1441940000.0,519.3,2.65,26.41,35.73,2.73,深市A股
002294,信立泰,61.31,-1.79,-2.84,63.42,60.9,8608800,531960000.0,683.49,7.79,113.62,69.41,0.77,深市A股
688667,菱电电控,97.97,-2.86,-2.84,100.97,97.5,78736700,78130000.0,51.63,2.89,38.31,121.0,1.49,沪市A股
688246,嘉和美康,19.51,-0.57,-2.84,20.39,19.45,227167600,45120000.0,26.84,2.06,-10.62,24.1,1.65,沪市A股
300175,ST朗源,6.16,-0.18,-2.84,6.39,6.1,5584500,34860000.0,29.0,5.62,-79.58,7.61,1.19,深市A股
688501,青达环保,23.99,-0.7,-2.84,24.84,23.81,100103300,24280000.0,29.8,2.64,16.47,29.63,0.81,沪市A股
603067,振华股份,31.38,-0.92,-2.85,32.94,30.8,18097500,572280000.0,223.04,6.42,47.17,35.53,2.55,沪市A股
600808,马钢股份,3.75,-0.11,-2.85,3.93,3.74,48396500,184020000.0,288.78,1.2,-138.3,4.25,0.81,沪市A股
301316,慧博云通,40.55,-1.19,-2.85,41.95,40.5,4599000,189690000.0,163.82,14.88,249.78,50.09,1.15,深市A股
000600,建投能源,9.2,-0.27,-2.85,9.67,9.17,45989500,432180000.0,165.9,1.43,31.23,10.42,4.22,深市A股
688031,星环科技-U,138.6,-4.06,-2.85,145.61,137.79,540586200,762810000.0,167.89,19.47,-68.48,171.19,4.46,沪市A股
300296,利亚德,7.16,-0.21,-2.85,7.42,7.14,91929400,667450000.0,194.18,2.41,-21.83,8.84,4.04,深市A股
002546,新联电子,8.85,-0.26,-2.85,9.15,8.84,24344000,218650000.0,73.81,1.95,12.76,10.02,3.04,深市A股
003013,地铁设计,13.29,-0.39,-2.85,13.49,13.2,6362500,84570000.0,61.23,1.67,13.15,15.05,1.59,深市A股
605183,确成股份,18.36,-0.54,-2.86,18.98,18.3,3528300,65480000.0,76.36,2.05,15.36,20.79,0.86,沪市A股
300195,长荣股份,7.48,-0.22,-2.86,7.8,7.47,8458300,64560000.0,31.69,1.18,251.38,9.24,2.69,深市A股
603690,至纯科技,24.12,-0.71,-2.86,24.9,24.08,6772100,165550000.0,92.37,1.84,391.44,27.31,1.77,沪市A股
300241,瑞丰光电,6.45,-0.19,-2.86,6.7,6.43,37165000,243100000.0,45.17,2.02,143.0,7.97,6.34,深市A股
300046,台基股份,30.16,-0.89,-2.87,31.24,30.12,3731900,114360000.0,71.34,6.24,282.04,37.26,1.58,深市A股
603162,海通发展,13.21,-0.39,-2.87,13.73,13.2,9625300,129200000.0,122.58,2.74,26.36,14.96,3.45,沪市A股
000571,新大洲A,5.76,-0.17,-2.87,6.01,5.76,14509900,85070000.0,48.33,34.06,-43.47,6.52,1.78,深市A股
603985,恒润股份,18.6,-0.55,-2.87,19.66,18.53,28229300,535100000.0,82.0,2.51,98.22,21.07,6.4,沪市A股
300554,三超新材,21.32,-0.63,-2.87,22.15,21.25,2753600,59710000.0,24.35,4.88,-15.31,26.34,3.48,深市A股
603895,天永智能,25.93,-0.77,-2.88,26.94,25.85,1431500,37700000.0,28.03,14.46,-15.72,29.37,1.32,沪市A股
300018,中元股份,12.47,-0.37,-2.88,12.97,12.45,9705800,122910000.0,60.52,4.37,78.63,15.41,2.16,深市A股
601139,深圳燃气,7.06,-0.21,-2.89,7.37,7.04,51482200,368920000.0,203.1,1.25,14.42,8.0,1.79,沪市A股
002083,孚日股份,11.77,-0.35,-2.89,12.03,11.7,49236000,582860000.0,111.42,2.44,32.03,13.33,5.2,深市A股
002091,江苏国泰,9.07,-0.27,-2.89,9.33,9.04,22125100,202360000.0,147.63,0.91,11.41,10.27,1.39,深市A股
603256,宏和科技,70.05,-2.09,-2.9,73.0,69.08,28040800,1987870000.0,633.66,24.67,2779.11,79.35,3.19,沪市A股
301397,溯联股份,28.5,-0.85,-2.9,29.57,28.5,1743900,50450000.0,44.36,2.26,36.21,35.22,2.47,深市A股
301628,强达电路,97.06,-2.9,-2.9,100.48,96.5,1229900,120850000.0,73.16,6.38,64.95,119.95,3.77,深市A股
600699,均胜电子,24.78,-0.74,-2.9,25.4,24.7,38422600,959400000.0,384.28,2.22,28.77,28.07,2.84,沪市A股
300916,朗特智能,29.1,-0.87,-2.9,30.05,29.03,1434700,42270000.0,42.09,3.08,27.3,35.96,1.54,深市A股
000707,双环科技,6.01,-0.18,-2.91,6.25,6.0,12577200,76910000.0,35.14,1.23,12.52,6.81,2.28,深市A股
300927,江天化学,27.02,-0.81,-2.91,28.6,26.75,8138700,225030000.0,39.01,4.05,13.1,33.4,5.78,深市A股
688676,金盘科技,74.5,-2.23,-2.91,77.5,74.32,1056237400,798450000.0,342.54,6.8,51.94,92.08,2.3,沪市A股
688228,开普云,102.5,-3.07,-2.91,106.18,101.8,184117200,191110000.0,69.24,5.29,-640.68,126.68,2.73,沪市A股
601916,浙商银行,3.0,-0.09,-2.91,3.07,3.0,283576000,857660000.0,823.94,0.46,6.37,3.4,1.32,沪市A股
688329,艾隆科技,23.97,-0.72,-2.92,25.0,23.95,151303900,37030000.0,18.5,2.32,97.97,29.63,1.96,沪市A股
600925,苏能股份,4.65,-0.14,-2.92,4.79,4.64,29684600,139710000.0,320.33,2.08,23.12,5.27,1.85,沪市A股
688146,中船特气,42.56,-1.28,-2.92,43.59,42.5,507068400,217930000.0,225.32,3.91,64.93,52.61,3.5,沪市A股
000629,钒钛股份,3.33,-0.1,-2.92,3.46,3.33,106186800,359370000.0,309.39,2.52,-331.55,3.77,1.14,深市A股
603399,永杉锂业,11.29,-0.34,-2.92,11.64,11.28,30246500,345930000.0,57.84,3.49,227.51,12.79,5.9,沪市A股
688699,明微电子,42.23,-1.27,-2.92,44.1,42.13,168399100,72400000.0,46.48,3.9,-100.07,52.2,1.53,沪市A股
688191,智洋创新,43.21,-1.3,-2.92,45.55,42.58,496168700,218560000.0,100.1,11.49,155.91,53.41,2.14,沪市A股
688502,茂莱光学,299.59,-9.01,-2.92,309.83,298.66,46894100,142460000.0,158.18,12.3,340.97,370.32,0.89,沪市A股
688622,禾信仪器,88.33,-2.67,-2.93,91.68,88.22,153413400,137080000.0,62.24,20.54,-65.22,109.2,2.18,沪市A股
603057,紫燕食品,24.54,-0.74,-2.93,25.65,24.51,1821000,45430000.0,101.1,5.08,29.18,27.81,0.44,沪市A股
688209,英集芯,19.58,-0.59,-2.93,20.27,19.57,401612500,80020000.0,84.93,3.87,47.87,24.2,0.93,沪市A股
002815,崇达技术,13.59,-0.41,-2.93,14.1,13.58,20685700,285170000.0,167.72,1.87,65.09,15.4,2.66,深市A股
601022,宁波远洋,8.95,-0.27,-2.93,9.24,8.93,13418900,121580000.0,117.12,1.91,17.91,10.14,1.03,沪市A股
002691,冀凯股份,7.62,-0.23,-2.93,7.92,7.61,4694900,36380000.0,25.91,3.05,-1435.82,8.64,1.4,深市A股
300509,新美星,11.28,-0.34,-2.93,11.7,11.24,11064900,126690000.0,33.43,5.41,73.88,13.94,4.48,深市A股
688510,航亚科技,30.86,-0.93,-2.93,32.79,30.86,762885800,241380000.0,80.09,6.64,78.42,38.15,2.94,沪市A股
301234,五洲医疗,37.16,-1.12,-2.93,38.62,37.05,749000,28220000.0,25.27,3.32,63.22,45.94,1.86,深市A股
002870,香山股份,35.77,-1.08,-2.93,36.94,35.51,3886500,140130000.0,47.24,2.84,49.77,40.54,3.01,深市A股
603568,伟明环保,25.09,-0.76,-2.94,26.15,24.95,6310900,159590000.0,429.07,2.95,15.87,28.44,0.37,沪市A股
603507,振江股份,42.3,-1.28,-2.94,43.33,41.5,15684600,662710000.0,77.96,3.11,69.98,47.94,8.63,沪市A股
300304,云意电气,12.89,-0.39,-2.94,13.43,12.84,16629500,217060000.0,113.19,3.3,24.25,15.94,1.95,深市A股
600206,有研新材,20.48,-0.62,-2.94,20.99,20.43,22567700,466370000.0,173.37,4.09,117.39,23.21,2.67,沪市A股
300798,锦鸡股份,9.56,-0.29,-2.94,10.15,9.55,21052700,206830000.0,44.82,2.67,792.99,11.82,5.52,深市A股
300996,普联软件,15.51,-0.47,-2.94,16.21,15.48,6122200,96680000.0,43.86,3.33,59.29,19.18,2.59,深市A股
002653,海思科,54.28,-1.65,-2.95,55.85,54.2,3380700,185090000.0,607.89,14.38,153.72,61.52,0.7,深市A股
301256,华融化学,12.84,-0.39,-2.95,13.28,12.84,6131600,79900000.0,61.63,3.57,85.85,15.88,1.28,深市A股
001277,速达股份,34.91,-1.06,-2.95,36.07,34.89,1543300,54730000.0,26.53,1.7,30.65,39.57,3.39,深市A股
301300,远翔新材,41.71,-1.27,-2.95,43.4,41.71,808700,34380000.0,27.06,3.38,56.12,51.58,2.09,深市A股
603322,超讯通信,30.55,-0.93,-2.95,31.77,30.5,3471000,107780000.0,48.14,16.71,-77.95,34.63,2.2,沪市A股
688513,苑东生物,64.39,-1.96,-2.95,67.0,64.2,235586200,153870000.0,113.67,3.88,40.13,79.62,1.33,沪市A股
688549,中巨芯-U,8.56,-0.26,-2.95,8.83,8.55,1731926500,150290000.0,126.45,4.22,-736.23,10.58,2.94,沪市A股
301595,太力科技,56.29,-1.71,-2.95,59.8,56.26,1251900,72350000.0,60.95,6.76,99.19,69.6,5.42,深市A股
002490,山东墨龙,9.53,-0.29,-2.95,9.97,9.52,62804000,609970000.0,76.03,15.27,1474.8,10.8,11.59,深市A股
600905,三峡能源,4.26,-0.13,-2.96,4.39,4.26,266210700,1149290000.0,1217.83,1.36,19.93,4.83,0.93,沪市A股
605588,冠石科技,51.3,-1.57,-2.97,53.1,51.22,1413200,73590000.0,37.59,3.9,-53.48,58.16,1.93,沪市A股
603867,新化股份,30.35,-0.93,-2.97,31.88,30.24,6490500,201000000.0,66.01,2.7,29.09,34.41,3.01,沪市A股
002004,华邦健康,5.23,-0.16,-2.97,5.41,5.2,33450700,176550000.0,103.55,1.07,-34.63,5.93,1.78,深市A股
001278,一彬科技,21.24,-0.65,-2.97,22.29,21.0,3494300,75220000.0,26.28,2.09,86.14,24.08,4.1,深市A股
688778,厦钨新能,71.9,-2.2,-2.97,74.14,71.8,349949900,254750000.0,362.87,3.95,48.07,88.92,0.69,沪市A股
688047,龙芯中科,130.55,-4.0,-2.97,135.33,130.51,370716000,493050000.0,523.51,20.89,-115.4,161.46,0.92,沪市A股
688260,昀冢科技,26.02,-0.8,-2.98,26.99,25.99,201425400,53370000.0,31.22,22.82,-17.73,32.18,1.68,沪市A股
601789,宁波建工,5.53,-0.17,-2.98,5.75,5.52,81301900,455200000.0,84.3,1.39,27.34,6.27,7.48,沪市A股
301168,通灵股份,40.7,-1.25,-2.98,42.52,40.34,1905100,78440000.0,48.84,2.26,68.41,50.34,2.0,深市A股
601117,中国化学,8.79,-0.27,-2.98,9.1,8.78,111715700,994780000.0,536.78,0.8,8.34,9.97,1.84,沪市A股
002785,万里石,37.44,-1.15,-2.98,38.85,37.42,3953800,150310000.0,84.85,9.56,-155.85,42.45,2.04,深市A股
600645,中源协和,30.9,-0.95,-2.98,32.08,30.9,16607100,520880000.0,144.6,3.9,144.09,35.04,3.55,沪市A股
000713,国投丰乐,6.52,-0.2,-2.98,6.77,6.5,13865200,91630000.0,52.04,1.74,74.52,7.39,2.26,深市A股
688157,松井股份,37.69,-1.16,-2.99,38.9,37.26,181636500,69160000.0,58.96,4.41,269.81,46.62,1.16,沪市A股
002663,普邦股份,2.27,-0.07,-2.99,2.37,2.26,36139400,83580000.0,39.12,1.65,-8.32,2.57,2.8,深市A股
002973,侨银股份,12.66,-0.39,-2.99,13.15,12.65,2168200,27880000.0,51.74,2.05,17.89,14.36,0.7,深市A股
688573,信宇人,19.11,-0.59,-2.99,19.98,19.11,154886500,30190000.0,18.68,5.92,-3.96,23.64,2.91,沪市A股
600262,北方股份,24.35,-0.75,-2.99,25.22,24.31,3750300,92810000.0,41.4,2.35,23.14,27.61,2.21,沪市A股
000811,冰轮环境,17.22,-0.53,-2.99,17.93,17.17,16285900,285060000.0,170.9,2.78,27.21,19.53,1.66,深市A股
603203,快克智能,35.09,-1.08,-2.99,36.31,34.88,2136100,75760000.0,89.01,6.1,41.95,39.79,0.86,沪市A股
600098,广州发展,7.14,-0.22,-2.99,7.42,7.14,48243700,349440000.0,250.32,0.92,14.45,8.1,1.38,沪市A股
603113,金能科技,7.13,-0.22,-2.99,7.32,7.0,28281800,202320000.0,60.5,0.75,-104.53,8.09,3.33,沪市A股
002469,三维化学,8.76,-0.27,-2.99,9.09,8.72,17795800,157600000.0,56.84,2.17,21.64,9.93,2.83,深市A股
300795,米奥会展,11.68,-0.36,-2.99,12.16,11.66,6250900,73860000.0,34.91,5.33,25.54,14.45,3.59,深市A股
603170,宝立食品,12.35,-0.38,-2.99,13.14,12.29,4904500,61460000.0,49.4,3.5,21.18,14.0,1.23,沪市A股
300707,威唐工业,15.52,-0.48,-3.0,16.18,15.43,10329500,162830000.0,27.4,2.4,131.32,19.2,7.21,深市A股
301307,美利信,38.54,-1.19,-3.0,40.88,38.52,6352500,250350000.0,81.17,2.84,-49.54,47.68,5.83,深市A股
601200,上海环境,8.41,-0.26,-3.0,8.72,8.39,16566900,141440000.0,113.22,0.98,19.68,9.54,1.23,沪市A股
301010,晶雪节能,21.36,-0.66,-3.0,22.37,21.24,2425300,52800000.0,23.07,2.78,77.03,26.42,2.25,深市A股
688019,安集科技,250.68,-7.76,-3.0,258.35,248.88,313029600,790900000.0,438.68,11.95,55.59,310.13,1.79,沪市A股
002999,天禾股份,7.08,-0.22,-3.01,7.43,7.06,10620400,76520000.0,24.61,2.05,110.67,8.03,3.09,深市A股
300135,宝利国际,3.87,-0.12,-3.01,4.01,3.87,26214700,103040000.0,35.67,3.77,159.92,4.79,2.84,深市A股
603489,八方股份,33.15,-1.03,-3.01,34.15,33.03,4937900,165110000.0,77.78,2.89,121.82,37.6,2.1,沪市A股
001396,誉帆科技,44.49,-1.38,-3.01,46.06,44.1,1585600,71240000.0,47.56,3.44,37.38,50.46,7.14,深市A股
688639,华恒生物,28.36,-0.88,-3.01,29.51,28.3,416875900,120430000.0,70.93,2.68,53.57,35.09,1.67,沪市A股
002443,金洲管道,8.37,-0.26,-3.01,8.77,8.35,11196900,95470000.0,43.57,1.27,21.63,9.49,2.16,深市A股
600131,国网信通,18.38,-0.57,-3.01,19.18,18.36,17966700,336150000.0,220.26,3.39,32.48,20.85,1.5,沪市A股
002426,胜利精密,3.53,-0.11,-3.02,3.67,3.52,114894200,411940000.0,120.11,4.98,-16.28,4.0,3.38,深市A股
300844,山水比德,33.38,-1.04,-3.02,34.76,33.05,689500,23480000.0,31.11,4.24,108.7,41.3,0.77,深市A股
600737,中粮糖业,14.12,-0.44,-3.02,14.53,14.1,20401700,291110000.0,302.01,2.68,17.63,16.02,0.95,沪市A股
688380,中微半导,40.85,-1.27,-3.02,42.28,40.79,531948600,220090000.0,163.55,5.15,57.55,50.54,1.33,沪市A股
002719,麦趣尔,8.98,-0.28,-3.02,9.44,8.95,6561600,60170000.0,15.64,8.14,-6.78,10.19,4.05,深市A股
603088,宁波精达,11.87,-0.37,-3.02,12.6,11.87,16634200,202720000.0,59.63,5.45,36.23,13.46,3.8,沪市A股
301172,君逸数码,24.1,-0.75,-3.02,25.0,23.98,3388300,82620000.0,41.57,2.84,90.16,29.82,3.43,深市A股
688141,杰华特,51.3,-1.6,-3.02,53.75,51.15,1118694900,584300000.0,231.01,15.15,-32.21,63.48,2.48,沪市A股
605333,沪光股份,25.36,-0.79,-3.02,26.1,25.33,2232800,57320000.0,117.68,3.45,17.56,28.77,0.51,沪市A股
300200,高盟新材,9.28,-0.29,-3.03,9.63,9.28,11239900,106180000.0,39.99,2.45,38.46,11.48,2.65,深市A股
301588,美新科技,22.08,-0.69,-3.03,23.18,21.96,2302400,51710000.0,26.25,2.81,44.84,27.32,3.14,深市A股
002149,西部材料,51.54,-1.61,-3.03,56.0,51.08,107604600,5798400000.0,251.63,8.63,159.48,58.47,22.04,深市A股
688432,有研硅,13.43,-0.42,-3.03,13.87,13.43,884888200,120780000.0,167.92,3.71,80.23,16.62,0.71,沪市A股
688816,易思维,61.53,-1.92,-3.03,63.9,61.5,108367400,67790000.0,61.53,8.19,80.4,76.14,5.62,沪市A股
300057,万顺新材,6.73,-0.21,-3.03,7.08,6.72,120423000,827430000.0,60.53,1.17,-31.48,8.33,16.57,深市A股
300370,安控科技,2.56,-0.08,-3.03,2.66,2.56,28721900,74840000.0,40.07,7.88,-42.55,3.17,1.84,深市A股
300638,广和通,24.92,-0.78,-3.04,25.72,24.91,14223500,360140000.0,224.1,3.58,64.57,30.84,2.68,深市A股
688349,三一重能,23.62,-0.74,-3.04,24.56,23.62,596974900,143720000.0,289.68,2.09,39.42,29.23,0.5,沪市A股
301085,亚康股份,57.7,-1.81,-3.04,61.28,57.6,3598400,212260000.0,50.07,4.67,182.04,71.41,6.11,深市A股
688173,希荻微,13.41,-0.42,-3.04,13.95,13.38,526313600,71830000.0,55.39,3.88,-50.63,16.6,1.28,沪市A股
603360,百傲化学,26.81,-0.84,-3.04,27.73,26.78,10940700,296910000.0,189.34,12.57,54.84,30.42,1.55,沪市A股
688560,明冠新材,14.35,-0.45,-3.04,14.95,14.31,454179700,66210000.0,28.89,1.12,-20.92,17.76,2.26,沪市A股
688391,钜泉科技,28.75,-0.9,-3.04,29.84,28.75,88579100,25810000.0,33.11,1.78,77.25,35.58,0.77,沪市A股
000937,冀中能源,5.74,-0.18,-3.04,5.93,5.72,34441400,199700000.0,202.83,1.06,16.79,6.51,1.0,深市A股
688032,禾迈股份,124.82,-3.93,-3.05,129.97,124.21,300535300,379500000.0,154.87,2.68,-96.56,154.5,2.42,沪市A股
600410,华胜天成,24.81,-0.78,-3.05,26.17,24.8,136401700,3475860000.0,272.04,5.74,1127.77,28.15,12.44,沪市A股
002397,梦洁股份,3.82,-0.12,-3.05,3.99,3.81,14789300,57840000.0,28.57,2.39,107.61,4.33,2.28,深市A股
001298,好上好,28.2,-0.89,-3.06,29.04,28.15,4168800,119020000.0,84.12,5.06,110.39,32.0,2.53,深市A股
603306,华懋科技,75.6,-2.39,-3.06,77.97,74.5,8363700,636930000.0,249.1,8.03,89.78,85.79,2.54,沪市A股
300331,苏大维格,41.85,-1.32,-3.06,43.25,41.68,7266700,307960000.0,108.67,6.95,-187.2,51.8,3.46,深市A股
301286,侨源股份,44.06,-1.39,-3.06,45.8,44.05,1340300,59910000.0,176.28,9.23,118.18,54.54,0.83,深市A股
603186,华正新材,59.9,-1.89,-3.06,62.39,59.51,6344600,384630000.0,93.92,5.59,33.94,67.97,4.05,沪市A股
605178,时空科技,64.08,-2.02,-3.06,66.08,63.9,2104700,136420000.0,63.49,5.19,-24.23,72.71,2.12,沪市A股
000932,华菱钢铁,5.07,-0.16,-3.06,5.22,5.06,91312700,467470000.0,347.43,0.63,13.31,5.75,1.33,深市A股
300654,世纪天鸿,10.42,-0.33,-3.07,10.91,10.41,7574000,80360000.0,38.15,4.47,88.85,12.9,2.15,深市A股
301105,鸿铭股份,58.75,-1.86,-3.07,60.68,58.4,899500,53360000.0,29.38,3.52,-300.64,72.73,5.47,深市A股
002429,兆驰股份,9.46,-0.3,-3.07,9.77,9.36,85205900,811610000.0,428.25,2.61,26.72,10.74,1.88,深市A股
002466,天齐锂业,55.48,-1.76,-3.07,57.19,55.29,51270300,2872080000.0,946.62,2.23,204.62,62.96,3.47,深市A股
001210,金房能源,20.82,-0.66,-3.07,21.64,20.77,2480800,52440000.0,32.65,2.43,24.29,23.63,2.6,深市A股
002631,德尔未来,6.63,-0.21,-3.07,6.89,6.6,13100000,88050000.0,52.86,2.42,-59.05,7.52,1.65,深市A股
301630,同宇新材,169.0,-5.36,-3.07,175.0,168.68,437500,74870000.0,67.6,4.04,47.17,209.23,4.37,深市A股
300586,美联新材,9.16,-0.29,-3.07,9.56,9.15,7381700,68850000.0,65.15,3.54,-92.51,11.34,1.38,深市A股
300409,道氏技术,24.58,-0.78,-3.08,25.35,24.5,20063700,499690000.0,192.28,2.39,122.58,30.43,2.92,深市A股
600596,新安股份,10.69,-0.34,-3.08,11.1,10.65,20996700,227090000.0,144.27,1.16,280.65,12.13,1.56,沪市A股
000859,国风新材,10.08,-0.32,-3.08,10.38,10.07,36800000,374510000.0,90.31,3.31,-129.53,11.44,4.11,深市A股
300909,汇创达,37.17,-1.18,-3.08,38.34,37.11,1438300,54120000.0,64.29,3.19,63.82,46.02,1.18,深市A股
600509,天富能源,8.18,-0.26,-3.08,8.57,8.16,41133400,342510000.0,112.43,1.45,45.25,9.28,2.99,沪市A股
603029,天鹅股份,18.5,-0.59,-3.09,19.35,18.5,4316700,81400000.0,22.45,2.36,30.08,21.0,3.56,沪市A股
688630,芯碁微装,193.4,-6.17,-3.09,200.0,190.9,633109000,1236330000.0,254.79,11.04,87.88,239.48,4.81,沪市A股
301325,曼恩斯特,42.66,-1.36,-3.09,44.33,42.55,1784100,77300000.0,61.38,2.17,199.96,52.82,3.08,深市A股
300471,厚普股份,12.55,-0.4,-3.09,13.26,12.54,11605000,148440000.0,59.0,3.76,752.15,15.54,3.17,深市A股
603218,日月股份,14.4,-0.46,-3.1,14.98,14.4,17561800,256920000.0,148.37,1.45,23.78,16.35,1.71,沪市A股
688227,品高股份,60.95,-1.95,-3.1,64.79,60.88,148377300,92720000.0,68.91,5.34,-132.76,75.48,1.31,沪市A股
301239,普瑞眼科,35.3,-1.13,-3.1,36.96,35.21,3228800,115640000.0,52.82,2.49,-51.85,43.72,2.16,深市A股
300435,中泰股份,25.67,-0.82,-3.1,26.54,25.65,9503800,247640000.0,99.01,2.99,-127.0,31.79,2.58,深市A股
300849,锦盛新材,19.4,-0.62,-3.1,20.25,19.34,2131100,42120000.0,29.1,4.94,-128.49,24.02,1.75,深市A股
300340,科恒股份,10.93,-0.35,-3.1,11.3,10.92,5694900,63220000.0,30.11,-34.55,-15.72,13.54,2.08,深市A股
603177,德创环保,11.27,-0.36,-3.1,11.69,11.24,3786200,43430000.0,23.01,6.35,100.64,12.79,1.85,沪市A股
002145,钛能化学,4.67,-0.15,-3.11,4.82,4.65,51339500,242830000.0,177.77,1.47,31.46,5.3,1.38,深市A股
002125,湘潭电化,13.07,-0.42,-3.11,13.46,13.04,16636700,220040000.0,82.27,2.7,26.12,14.84,2.64,深市A股
000803,山高环能,8.42,-0.27,-3.11,8.77,8.39,12771700,109090000.0,39.26,2.67,301.14,9.56,2.78,深市A股
600475,华光环能,17.42,-0.56,-3.11,18.14,17.42,10231900,180920000.0,166.53,1.94,23.64,19.78,1.09,沪市A股
603031,安孚科技,46.18,-1.48,-3.11,48.0,45.93,4290500,199960000.0,119.06,4.34,52.68,52.43,1.98,沪市A股
301678,新恒汇,58.22,-1.87,-3.11,60.38,58.13,1302000,77110000.0,139.47,7.3,75.0,72.11,2.72,深市A股
002842,翔鹭钨业,32.75,-1.05,-3.11,34.08,32.26,35905900,1186010000.0,107.15,8.88,74.56,37.18,13.37,深市A股
688199,久日新材,23.29,-0.75,-3.12,24.22,23.2,235340300,55720000.0,37.55,1.45,135.21,28.85,1.46,沪市A股
688600,皖仪科技,23.29,-0.75,-3.12,24.34,23.06,181035700,42520000.0,31.37,3.69,55.06,28.85,1.34,沪市A股
002927,泰永长征,17.37,-0.56,-3.12,17.95,17.35,5293900,93330000.0,38.77,3.75,103.75,19.72,2.4,深市A股
688030,山石网科,14.6,-0.47,-3.12,15.23,14.6,269615400,40220000.0,26.31,3.69,-13.6,18.08,1.5,沪市A股
603009,北特科技,44.1,-1.42,-3.12,46.27,44.1,4983100,224750000.0,152.76,7.6,213.84,50.07,1.47,沪市A股
603530,神马电力,56.0,-1.81,-3.13,58.2,56.0,3753600,213620000.0,241.74,14.81,77.8,63.59,0.88,沪市A股
